alpha1,gamma1,beta1,alpha2,gamma2,beta2,alpha3,gamma3,beta3,alpha4,gamma4,beta4
0.008216842916870672,0.5527934180922782,0.27712828943607243,0.03872685793778946,0.023614777004569158,-0.25166253103517766,-0.283249384517823,-0.26555677370185027,-0.3434952979861659,0.06104516099507267,-0.09680609473710397,-0.3481245673625052
-0.009202077768209724,0.5381151126495097,0.2630742249564241,0.03806035906511328,0.03807678005582765,-0.2494691666861765,-0.31789531133835724,-0.27053882374811633,-0.3435829509085197,0.05134927183191854,-0.11946331042477186,-0.3686169273616648
0.022925643192371826,0.5666081102315137,0.2858701634058133,0.008905284895333227,-0.01153609197556731,-0.2563532524305504,-0.31757046316538434,-0.2883515444320809,-0.3554869690440542,0.015153601288518599,0.02859642059190275,-0.22779357370336362
0.009550158322548389,0.5631120468762312,0.28228768536317866,-0.0262683659145533,-0.015992129470471517,-0.25667419108153633,-0.32533419767179944,-0.2740163935702059,-0.3485771092621816,-0.02309773969298487,0.049806712099901916,-0.2069912635470076
0.04072461937042967,0.5796549334233289,0.2982406675134063,0.052652725234801565,0.007374873155040964,-0.2543023440022783,-0.25031759868071346,-0.2693824221204325,-0.3479891747275128,0.05070023138246592,-0.016215079152819695,-0.27059477302141066
-0.039187866742857076,0.539191037083629,0.2659352875499217,-0.015527814013968518,0.009629187337751685,-0.25079435631381614,-0.29873656783545977,-0.27671747766709215,-0.3469086933129772,-0.00767274508336612,-0.029206802027433008,-0.279878043226618
0.0012412122188643062,0.5516658809823108,0.2799231452759593,-0.020495387322542784,-0.001816667838059958,-0.2501433888593782,-0.3133104868901133,-0.2745047380655994,-0.34304167760883636,-0.02050599089801344,0.004407886396295984,-0.24572390461342258
-0.021488203545713434,0.5387637907558932,0.26388726991797606,-0.007766170796937768,0.019530021364438432,-0.2515501457928436,-0.31447056043849325,-0.28535536196566186,-0.3513482308927155,-0.0071340548268812275,-0.040910154285200465,-0.2924637308832926
0.016085202743881876,0.5670213680566135,0.29170482038558737,-0.025171705820930812,-0.016492958040274064,-0.2502981376324112,-0.3035804655942738,-0.27666765949529615,-0.3456274714652485,-0.027228291084640102,0.05222753351351797,-0.1981917839041314
0.03159119868999665,0.5406096428376748,0.26701344910171887,-0.003905643271132217,-0.013486982863135863,-0.2520243186619782,-0.29528841308435144,-0.27571618890769445,-0.3467392346064786,-0.010192821560135432,0.05343055942203408,-0.19886109347937206
-0.04940408682772402,0.5583522453562133,0.28334406213663693,-0.0391169002632957,0.005959834474676924,-0.25120739205720183,-0.3637010613194292,-0.2818572247754475,-0.34699930547541524,-0.03703130029744124,-0.020910692639110835,-0.2719082370999599
0.010582702722152637,0.536547368231115,0.2595170907749467,0.04609454743759473,0.017256084712202507,-0.25415967206433954,-0.2815841618903847,-0.28633858087745107,-0.35635832772111725,0.0585960649104673,-0.06271657929542672,-0.3165352448525435
0.005568541554372167,0.5709569917759371,0.2900792558306156,0.04151723049927159,0.017453619607002584,-0.2556277462616537,-0.2802717215668134,-0.26715186705067256,-0.3509840857723547,0.05720245698098826,-0.07622350292431995,-0.33194854947593533
-0.016111367278382336,0.5498576992361839,0.2755510430194052,-0.006169154344182542,0.004085339771772638,-0.2509910107898501,-0.29999679525757894,-0.2815245240560736,-0.34789612361023303,-0.006255751354306831,-0.009248761783284322,-0.2602365689991589
0.012908590098553122,0.5623714440601688,0.2862889620541222,0.05202794215649972,0.020546580761745654,-0.25246229848102586,-0.26452506838475914,-0.2786725310650037,-0.34937713860041,0.05414424284635402,-0.04943250102736959,-0.30186695827975224
0.022611130886248814,0.5723039026686373,0.2941575589247201,0.032285863430856813,0.010882723603729234,-0.2511457974412514,-0.2945398295663291,-0.274618376674642,-0.3473268657003499,0.03316199578207263,-0.03332071945211019,-0.28444438785021353
0.007199354207956788,0.5541881530349896,0.27263933608475066,0.0004904455572380029,-0.00010937487765516216,-0.25699522188132884,-0.3020673381859153,-0.2785394817800749,-0.355105834222319,0.015456490118163331,-0.02534325408785366,-0.28194996775784403
0.029191987182318985,0.5447956746539507,0.2681631017383496,0.0655169349768144,0.02026362471130355,-0.2528054189729526,-0.3056727839411844,-0.2737861449936204,-0.34858352370148654,0.04830975504051367,-0.041583924806830645,-0.2946053141781096
0.007630984017454002,0.5604637416398864,0.28494928200632236,0.026200145214987994,0.007605102524768383,-0.2505920574542028,-0.3010802955086702,-0.2670073121053938,-0.3447111255813025,0.03195376109752037,-0.037030261961815795,-0.2875431919306665
0.01552410359221637,0.5666421443000119,0.2959312097469838,0.07279501817276333,0.034610909630767406,-0.2444997237060839,-0.25461479200511156,-0.2611106100716262,-0.33646763452592476,0.09304605057947876,-0.11765275402859568,-0.3622106712689967
0.04488348564846239,0.5591537631322402,0.2787863469815825,0.10104323114621344,0.038661700089039026,-0.2523846739936648,-0.24606897904106004,-0.26543305463432637,-0.3442487805436688,0.09504748181783296,-0.08911512047291312,-0.341897904616224
0.006543714518247779,0.532703869304983,0.25485465336581137,0.04341163107351381,0.018757138861278753,-0.2570504108120587,-0.31203793992253315,-0.2904213871128173,-0.3579008695411229,0.029379057006220368,-0.03182351708672574,-0.28888470322672505
0.005397445588463871,0.5530171276766708,0.27239998009431504,0.043718566291413366,0.02604283771757683,-0.25850116323299244,-0.3274459940454389,-0.28857903981286304,-0.3626130648393794,0.02999897253305804,-0.05453765033602615,-0.31339650081396175
0.014655136630641552,0.5502065212467245,0.27283429432756023,0.005119813239421692,0.000544712837356422,-0.25476082701878344,-0.32393050129368367,-0.28180906785127546,-0.35154828657610565,-0.0009755978888365497,0.009646411757430771,-0.24531429002345845
0.034320396243705066,0.5656410430188009,0.28311280256616994,0.0835787430290217,0.02604793240940149,-0.25839721115201564,-0.28848828716887703,-0.277971387596885,-0.3555116126779404,0.06346982642985408,-0.052590095662499906,-0.31119626039807496
-0.01312109636086325,0.563132532820469,0.29209697651579747,-0.018672627107987182,-0.012312767475537322,-0.24703755604498073,-0.3010040820924298,-0.2720328453407188,-0.3410502748704574,-0.0010601031451478976,0.0037259184717690786,-0.24274526907545416
0.011093891135702532,0.560222857161591,0.27825303330149476,0.04639452996559042,0.025475091425312665,-0.25559139694069355,-0.2795580107777203,-0.27486656682258503,-0.3511811165318905,0.042134059765188636,-0.054745053149786185,-0.31043965324551315
-0.033690289809598206,0.5407988560866451,0.2647916311474808,-0.020656108717747226,-0.0054746078464059066,-0.25449774531900116,-0.31878330990482645,-0.2804949422845681,-0.3500589978324371,-0.012902601056303033,0.0015973626149544365,-0.2526766751295143
-0.030814947737409153,0.5553022630165867,0.280887230023013,-0.05978013039298195,-0.020179398096081685,-0.2546912557687791,-0.34516591400030366,-0.28133138316594375,-0.3532378736260745,-0.059449325877603695,0.06465671610160695,-0.18999517971836818
-0.026977988017169347,0.5694328250817993,0.29656798079086527,-0.007905115103150718,0.013147405916468366,-0.24983087182737101,-0.36510183904284305,-0.2669045290090027,-0.34314611331545647,-0.027153908042654728,-0.007332396642106314,-0.2577497671768672
0.00789438735733592,0.5612105816623573,0.28650563816050145,0.07202768829944649,0.031512161258042654,-0.2490878776918176,-0.283195323089303,-0.27156398947480725,-0.34264892419226356,0.05407790427905183,-0.06233108072877205,-0.31170725660113957
0.0008848111190988506,0.5512606272975156,0.2805523823916678,0.032209127835919886,0.015920176741371677,-0.24893351129844546,-0.2703283319637718,-0.2642358296655857,-0.3411879963669818,0.05718457671448701,-0.07987569136412842,-0.3285526708862389
0.04130223270615702,0.5467313868256343,0.2751292458146702,0.04442082584712282,0.0015371144458571596,-0.2501940158829832,-0.2440105302113997,-0.2640120269848556,-0.34161304141120846,0.044164138746682374,-0.0037510072662121376,-0.25397619542831384
-0.007625944325299143,0.5551988927115108,0.27155458336539373,-0.006513574832255886,0.001633113218496191,-0.2592068800396374,-0.3204905776181305,-0.28411245999717727,-0.35481448979687275,-0.009304818133454643,0.00038480393925595423,-0.2589035388322122
0.019923486837567485,0.5539832690473373,0.2758025498314027,-0.014200817429451309,-0.02672335298660999,-0.2554645311718743,-0.26403285365713614,-0.26991780380367447,-0.34715312579173724,-0.025502340564008498,0.08733966354997703,-0.1679686189927738
-0.022066398852682502,0.5486806398311264,0.2731925521007097,0.003178296983019286,0.010261064847417222,-0.25310392995054604,-0.3065081450231449,-0.27495202154948817,-0.3480523821790185,0.0011031578394973985,-0.021938863510427047,-0.2751443608816329
-0.01983958416213539,0.5674540926734949,0.29199325882754373,-0.0113253522792088,0.008205449690967424,-0.2489542710043798,-0.3172172803394224,-0.2727766735352721,-0.34342645330887506,-0.0003728661522536372,-0.036039530754674164,-0.28477519060688017
-0.028537759124984335,0.5657068446905714,0.28360087521024324,-0.015278858520731294,0.006338679893583189,-0.258346647024204,-0.34200546143305,-0.2800319630997571,-0.3538004936569488,-0.012334581797475052,-0.023073723477180785,-0.28124824186530206
-0.043993725011999434,0.5560897045115752,0.2813389146281779,-7.104680426900644e-05,0.01904674793824984,-0.2528748716800122,-0.2803361859488513,-0.27893334256066793,-0.35198913716526,0.012274040281472104,-0.05140968550995137,-0.30426238971139297
-0.006406516131624479,0.5367095132223215,0.25886661800225974,0.008611691826400888,0.01053650610212796,-0.2548843170446218,-0.2773254073065947,-0.2685778837460214,-0.34912756940174783,0.011031140319328225,-0.026602232785604817,-0.2816368074229835
-0.017651049543759095,0.5567045444759803,0.2774173521739872,-0.00849989663240992,-2.6241182105838617e-06,-0.2562727661631724,-0.3060379077925882,-0.27798364474558546,-0.3520250964778554,0.011580352029913766,-0.03183986663576233,-0.2876103672414045
-0.007255906657128274,0.5440492289492922,0.26321114552816505,0.019016875534287988,0.009124652481395974,-0.2576370754858728,-0.30895880674144705,-0.28357165419958896,-0.3556871088562372,0.02343214449212407,-0.03364810431992381,-0.2910015657366331
-0.012800210390127058,0.5601179944408483,0.2776982055016077,-0.052989704854374424,-0.024477976538893473,-0.25917155189750757,-0.32401054304426896,-0.28469239739176805,-0.3588058890773975,-0.07959750823422773,0.10606792985781531,-0.15325612195306462
-0.05037642190325399,0.5646628434509786,0.2889387528115752,-0.10082499852967415,-0.03205596705407678,-0.25394814851167746,-0.3630953320827353,-0.2865421683127013,-0.3525159557832915,-0.09540953517436748,0.07345448578394789,-0.18024235672034553
0.013358224742957253,0.5423992764766389,0.267847172979031,0.06442418829159756,0.031970905940499096,-0.25114335053629827,-0.28046189081029566,-0.2683232311664583,-0.34631890963851464,0.09233320972272585,-0.12464371993330046,-0.3755821497647681
0.022831641810082754,0.5515453876119366,0.27146859391372496,0.011870555227291607,-0.0011331254958461493,-0.2578082750060447,-0.26014800404632127,-0.27214958743415674,-0.35119803796345045,0.011194902699278914,0.003360995343440669,-0.2544435280500994
0.03039719101088842,0.5521457741113526,0.27791612473262695,0.02508509240453761,-0.0020356054828553714,-0.25197041110214896,-0.24816172809441947,-0.27389271914547214,-0.34520378916859545,0.03486936411112807,-0.010064786124657143,-0.26174107394081086
-0.04358001430431771,0.558775875489684,0.28250602621425747,-0.04043746097994969,-0.0006592797850267143,-0.25229962680018986,-0.31706259232264833,-0.2718995480519908,-0.3462436802826027,-0.04906578769970536,0.014525505118890072,-0.2379935889312219
-0.006068572024588062,0.5645861379715613,0.2870748109760398,-0.003318102067268065,0.003059790561413719,-0.25482225198744135,-0.3210145567535314,-0.27773497126473146,-0.35245263891851686,0.0064815312400091,-0.026401762215004277,-0.2809245890430767
-0.01130774187558785,0.5439589625160868,0.26886558592819476,0.010693331999021054,0.009917083461300871,-0.25057390556960996,-0.2802563412764837,-0.26832623527125427,-0.3457039155379502,0.03297175685140246,-0.05734641944269787,-0.3077823436192525
-0.008371876950601249,0.5474681203885724,0.2762133928613345,-0.0195727924790649,-0.009123994627257048,-0.24854038351348623,-0.3340276749495095,-0.26694415705058644,-0.3415773044514395,-0.019362753421213554,0.036254059878446675,-0.21234510720822028
-0.02118783026537893,0.5524598265082176,0.27413832327251836,-0.04968477272453981,-0.02121604689370595,-0.25593717587890474,-0.33101380261565894,-0.2860106245459849,-0.35359224390196936,-0.048535659160555626,0.05984395595577021,-0.19625796127208764
-0.00620551813780707,0.5505683889864654,0.272989350199808,-0.010701603979160049,-0.005051456425806537,-0.2540762303162584,-0.31504860746915164,-0.28419215626623523,-0.3524096611716205,-0.013458659364999888,0.018934590274914263,-0.23527970825191843
0.024934391692773245,0.5541536367228123,0.278075105909256,0.08717027522388007,0.04168348786253659,-0.2508804078864616,-0.2811967531004846,-0.2700966210708947,-0.3455874900257379,0.07926985933315334,-0.10940579841180205,-0.3602538223252469
