alpha1,gamma1,beta1,alpha2,gamma2,beta2,alpha3,gamma3,beta3,alpha4,gamma4,beta4
0.015196983507092733,0.544442979249085,0.2716434311740224,-0.017949421472187276,-0.009693119703437671,-0.13685583089494982,-0.10533895654304448,-0.08679050076762154,-0.15669524408673915,-0.017420800936647766,0.02277979872068013,-0.11407948366518864
0.022283894663647965,0.5477379137725068,0.2723873115925347,0.06039276640495093,0.016493317828913775,-0.13714355463650232,-0.06946640686153256,-0.08112163825547082,-0.15664133498301466,0.06402103217175792,-0.05368850016286027,-0.19074458357054097
-0.012639865978202568,0.5477983199706127,0.27565790086702935,0.019562241323616683,-0.00963488163611766,-0.13694973926700765,-0.06016594213644124,-0.0816037282414311,-0.15562462604254187,0.020847204890755772,0.02104409784532274,-0.11569128262654346
0.015792799627759525,0.5393067622576441,0.2675231850395166,0.06728125434508282,0.03419105403728884,-0.14035156769915047,-0.12107711136990411,-0.08289854806339196,-0.16313270858325396,0.026825017905887805,-0.08695719234205039,-0.2281012955746698
-0.04341297734032096,0.5473608431031315,0.27996382567089684,0.041810386611190534,0.01307815034465016,-0.14015839358503981,-0.08921856154518706,-0.08612329221854706,-0.16173757907075326,0.038666300253929364,-0.03429670892325117,-0.17450589599259392
-0.02607632512723954,0.5277503543636469,0.2606595113558033,-0.022251488271014343,0.0009482956678890473,-0.13732958299450126,-0.11574552696268821,-0.08181225345280733,-0.15643814305479195,-0.016247197561556,-0.010158218886781005,-0.1473655354277974
0.023909976251115145,0.5381673623239958,0.27682267275209615,0.09537642435725048,0.02006298205289703,-0.13553849351891992,-0.04591339088681519,-0.07956645018463465,-0.15613954358701315,0.09667197152142705,-0.07316180787254349,-0.2088405943296024
-0.022616289748700714,0.5480045460450587,0.2776691223186916,0.002162974890313885,-0.0030426532502329635,-0.139429102206811,-0.10346888742159646,-0.08508485556011303,-0.15997171055400478,0.007911005447480128,-0.001222376451182924,-0.14046513760617113
0.046102159326656136,0.5453224462261501,0.27100292482289795,-0.008633814074730897,-0.007991815086462347,-0.14181022689004708,-0.11174992379641471,-0.0890096013289543,-0.16292988749982557,-0.007252406377068687,0.025266854411723404,-0.11653935476174179
-0.047132544774147474,0.5395697224637191,0.2761355292391307,-0.01540932263069049,0.007898308388665558,-0.13490431870038722,-0.13209257487177778,-0.08214890602352375,-0.15531007632037344,-0.012518288923470218,-0.028033869538211922,-0.16288650000723548
-0.08670261723618729,0.5255797025887119,0.2610496366519409,-0.052924514553259826,0.002281702879016465,-0.13503908790373323,-0.1519930325187353,-0.07978007324869635,-0.15419809458760733,-0.03494304110768058,-0.0328760967386522,-0.16760296697752006
-0.002732655739878865,0.5329476255236011,0.25722514625258297,-0.03749247989057992,-0.01993197414845509,-0.14393105416695592,-0.11551930936782984,-0.09014105527840412,-0.16527617777896264,-0.04775631474834136,0.07094691843714396,-0.07282419848933501
-0.03225708687461956,0.5416488397762088,0.27298749279749873,-0.002013394589386747,0.0019144549388802783,-0.13358461655473142,-0.10256656438871671,-0.08146951094702666,-0.15330811065608296,0.005902245528456047,-0.0173225787800352,-0.1507752568130488
-0.011163166759574366,0.5342670009079459,0.27344735225274885,0.04033615547667196,0.02671153064693913,-0.13465775659684226,-0.09741934558481746,-0.08146969384063889,-0.15590801049624783,0.04946525476501313,-0.08023632186057549,-0.2150149101719294
-0.0786977489983067,0.5454439153012273,0.27602627676002506,0.02565863343258931,0.022381261625908484,-0.13934398133812612,-0.09582418411175639,-0.08696928696836087,-0.1608606121534487,0.02567525583955427,-0.04063989489736484,-0.18006288980204316
0.02431993931120051,0.5441164628180121,0.270761965754843,-0.004441982760198135,0.006890306033981247,-0.13910285229637748,-0.11232246409825708,-0.08482606578218871,-0.15934318661856706,0.0009085371175772671,-0.023259270909924863,-0.16225503043052258
0.03445536015313692,0.5286767132615798,0.26246891394827654,0.04474085269535748,0.03202341953399016,-0.13502380210577503,-0.10672775689057044,-0.08113928142639516,-0.15543674525545687,0.043207236722605104,-0.08375970136313442,-0.21847387615430575
0.05070223703458241,0.5434975266277383,0.2705275369562064,0.017678600156557544,-0.020149894005230602,-0.13866550023044005,-0.06763287372811295,-0.08859447290860303,-0.15894582502184693,0.032369680234441256,0.04801999725458294,-0.090511176100553
-0.018419353266230724,0.5355811978070596,0.2686486459331298,-0.04204891064050354,-0.020037251536697536,-0.1386299070961358,-0.12241076269341261,-0.08620837126295708,-0.1576723223985522,-0.026533282430916627,0.041134163996504755,-0.09728999138062393
